iter	MultiClass
422	0.01301320708
423	0.0129748771
424	0.01295899992
425	0.01291743642
426	0.01287101435
427	0.01284829024
428	0.01282594393
429	0.01280795363
430	0.01277666315
431	0.01274974009
432	0.01272914974
433	0.01270264594
434	0.01268444919
435	0.01266825098
436	0.01262503558
437	0.01258566468
438	0.01252238598
439	0.01251438288
440	0.0124845617
441	0.01247072868
442	0.01243735368
443	0.01238271882
444	0.01235530635
445	0.01233592871
446	0.01231822252
447	0.01229202642
448	0.01227568851
449	0.01223402857
450	0.01218997044
451	0.01215931477
452	0.01213224072
453	0.01211493221
454	0.01208358552
455	0.01206068568
456	0.0120185333
457	0.01200291594
458	0.01198428964
459	0.01196081948
460	0.0119469722
461	0.01191632106
462	0.01188210864
463	0.01186561937
464	0.01183831926
465	0.01181168758
466	0.0117914582
467	0.01177285326
468	0.01175349384
469	0.01172849483
470	0.01169888136
471	0.01167605716
472	0.01165751373
473	0.01162596971
474	0.01158467918
475	0.01157209322
476	0.0115598045
477	0.01154388809
478	0.0115240067
479	0.01149282366
480	0.01146675788
481	0.01144242155
482	0.01141931218
483	0.01139067033
484	0.0113730493
485	0.01135257605
486	0.01133802612
487	0.01133028554
488	0.01129669111
489	0.01127882105
490	0.01125333617
491	0.0112286286
492	0.01120457776
493	0.01118837743
494	0.01116391573
495	0.01113564111
496	0.01112085447
497	0.01110093448
498	0.01106551308
499	0.01104649632
500	0.01102712506
501	0.01100949172
502	0.01098492268
503	0.01095697215
504	0.01093505788
505	0.01092511352
506	0.01090218537
507	0.01086659602
508	0.01084757619
509	0.010819406
510	0.01078586997
511	0.01076172548
512	0.01075090288
513	0.0107397197
514	0.01072233239
515	0.01070752188
516	0.01068521356
517	0.01065897287
518	0.01064784517
519	0.01063917555
520	0.01061921532
521	0.01059938887
522	0.01058276472
523	0.01056506538
524	0.01054488874
525	0.01052688927
526	0.01050841751
527	0.01048948389
528	0.01047760083
529	0.01044330104
530	0.01043324912
531	0.01042565219
532	0.01040686892
533	0.01038938515
534	0.01036433551
535	0.01033454492
536	0.01030427108
537	0.01027989516
538	0.01025358221
539	0.01023840688
540	0.01021089053
541	0.01018963745
542	0.01014842429
543	0.01012852833
544	0.01010442594
545	0.01009307927
546	0.01007251251
547	0.01005153027
548	0.01003350535
549	0.01001705225
550	0.009977856721
551	0.009963139692
552	0.009935776491
553	0.009917003881
554	0.009891473494
555	0.009880827775
556	0.009867918351
557	0.009850708416
558	0.009822271754
559	0.009806783609
560	0.009775337922
561	0.009760303074
562	0.009750707852
563	0.009724752487
564	0.009705604846
565	0.009699328631
566	0.009682121947
567	0.009661729661
568	0.00964086735
569	0.009607039476
570	0.009596484676
571	0.009585589231
572	0.009563471073
573	0.009539312205
574	0.009525708211
575	0.009506022833
576	0.009492038394
577	0.009473099473
578	0.009448753973
579	0.009431966542
580	0.009420668677
581	0.009402942456
582	0.0093919506
583	0.009379395769
584	0.009358502286
585	0.009351424643
586	0.009338752003
587	0.009330177992
588	0.009312348041
589	0.009298226264
590	0.009287663741
591	0.009275725326
592	0.009260800354
593	0.009250211504
594	0.009232928651
595	0.009208380681
596	0.009198863255
597	0.009184255655
598	0.009156914256
599	0.009140923006
600	0.009128815067
601	0.009119148718
602	0.009102512991
603	0.009083363723
604	0.009063916925
605	0.00904979536
606	0.009037880975
607	0.009020140481
608	0.009012962098
609	0.009000038516
610	0.008978175189
611	0.008966750214
612	0.008951747858
613	0.008936892006
614	0.008920991426
615	0.008904060834
616	0.008890471023
617	0.008885557279
618	0.008876553388
619	0.008867317244
620	0.008855477267
621	0.00884503542
622	0.008828260642
623	0.008808349066
624	0.008802059064
625	0.008785211741
626	0.008775874484
627	0.008764461979
628	0.00874398879
629	0.008732192046
630	0.008723581619
631	0.008704325894
632	0.008689501375
633	0.008681085295
634	0.008645927522
635	0.008633753047
636	0.008622605772
637	0.008600676366
638	0.008593230707
639	0.008574314865
640	0.008565442742
641	0.008552772408
642	0.008546385569
643	0.008523318334
644	0.008502015544
645	0.008496750745
646	0.008485325451
647	0.008473722767
648	0.008452091601
649	0.008437423086
650	0.008430975313
651	0.008418067461
652	0.008406119024
653	0.008391690463
654	0.008377137705
655	0.00837041474
656	0.008363963564
657	0.008357597551
658	0.00834590224
659	0.008334443634
660	0.008318860585
661	0.008311094055
662	0.008305107736
663	0.008296757156
664	0.008283823116
665	0.008269721285
666	0.008248966358
667	0.00823301791
668	0.008214615877
669	0.008194805089
670	0.00817773987
671	0.008165252716
672	0.008156107212
673	0.008146064727
674	0.008139021479
675	0.008122725
676	0.008105219908
677	0.0080929963
678	0.008081346434
679	0.008063594839
680	0.008048369967
681	0.0080309364
682	0.008025064353
683	0.008014707349
684	0.008008012709
685	0.007996922101
686	0.007987053299
687	0.007971691277
688	0.007957449542
689	0.007940004127
690	0.007922679821
691	0.007909650246
692	0.007899994011
693	0.007883723996
694	0.007867378402
695	0.007858250712
696	0.007843824286
697	0.007833710972
698	0.007815409479
699	0.007805005727
700	0.007793527421
701	0.007785106811
702	0.007769811141
703	0.007763069688
704	0.007757358814
705	0.007743536789
706	0.007738881946
707	0.007726807737
708	0.007715420521
709	0.007702993796
710	0.007694590156
711	0.00768571883
712	0.007669034304
713	0.007660233234
714	0.007648454909
715	0.007637052674
716	0.007622962033
717	0.007603952586
718	0.007593348916
719	0.007581673764
720	0.007578147248
721	0.007567666306
722	0.007552276185
723	0.007538882321
724	0.007534224974
725	0.00752604843
726	0.007511579968
727	0.007507737097
728	0.007496730224
729	0.007490151724
730	0.007484389442
731	0.007480115902
732	0.007466517411
733	0.007464375427
734	0.007458284253
735	0.007447712868
736	0.007433802919
737	0.007427153866
738	0.007415855156
739	0.007402568298
740	0.007389147212
741	0.007381650894
742	0.007370568401
743	0.007360440527
744	0.0073414309
745	0.0073299524
746	0.007315849363
747	0.007304775343
748	0.00729204914
749	0.007284460557
750	0.007274918978
751	0.007263998289
752	0.007247071052
753	0.007237766833
754	0.007224824965
755	0.007219975171
756	0.007204549855
757	0.007192092337
758	0.007176726224
759	0.007166591681
760	0.00715836909
761	0.007153992339
762	0.007140806659
763	0.00712892121
764	0.00712282786
765	0.007100170377
766	0.00709133184
767	0.007081878615
768	0.007063688278
769	0.007053504645
770	0.00704944224
771	0.007041352701
772	0.007025537594
773	0.007012668527
774	0.007001497468
775	0.006992683338
776	0.006988684309
777	0.00698121371
778	0.006975665794
779	0.006962866872
780	0.006957984139
781	0.006955473969
782	0.00694355317
783	0.006929247943
784	0.006920767281
785	0.006913280919
786	0.006906678943
787	0.006893465651
788	0.006884428496
789	0.006873176453
790	0.006865000076
791	0.006859976173
792	0.006854383805
793	0.006841704555
794	0.006827494435
795	0.006822157407
796	0.006816314396
797	0.006802981728
798	0.006798511191
799	0.006788743026
800	0.00677506462
801	0.006766909325
802	0.006758298352
803	0.006750771639
804	0.006742002192
805	0.006732262461
806	0.006726846885
807	0.006720722745
808	0.006702531858
809	0.006690557577
810	0.006681265131
811	0.006673133114
812	0.006666856812
813	0.006655247788
814	0.0066499116
815	0.006643368484
816	0.006634315047
817	0.006624037751
818	0.006621063166
819	0.006611067792
820	0.006593954309
821	0.006582266929
822	0.006577864206
823	0.006570771339
824	0.006560196038
825	0.006545432033
826	0.006538583095
827	0.006530098862
828	0.00651797687
829	0.006514195916
830	0.006501372562
831	0.006486116686
832	0.006480098286
833	0.006474840525
834	0.00646333107
835	0.006453819585
836	0.006448701192
837	0.006437814305
838	0.006429172036
839	0.006421581944
840	0.006416404509
841	0.00641475046
842	0.006409240629
843	0.006397016901
844	0.006389395903
845	0.006382709623
846	0.006373721001
847	0.006369414557
848	0.006356349586
849	0.006347223208
850	0.006339589937
851	0.006329538136
852	0.006319315357
853	0.006313634723
854	0.006303605295
855	0.006293781001
856	0.006285738884
857	0.006281465757
858	0.006271425701
859	0.006265689502
860	0.006255907879
861	0.006244502683
862	0.006240455122
863	0.006230858402
864	0.006220684456
865	0.006214287869
866	0.006206065998
867	0.006194917444
868	0.006190371276
869	0.006183664591
870	0.006175442911
871	0.006170760897
872	0.006160893138
873	0.00615691061
874	0.006147762585
875	0.006144795356
876	0.006126478757
877	0.006121612501
878	0.006116173006
879	0.006111313393
880	0.006100527105
881	0.006090312333
882	0.006086090054
883	0.006080165572
884	0.006077833815
885	0.00607386957
886	0.006064577701
887	0.006056830445
888	0.006053245617
889	0.006044463647
890	0.006036567284
891	0.006030854765
892	0.006020063465
893	0.006001409706
894	0.005994998138
895	0.00598939098
896	0.005979474188
897	0.005976177722
898	0.005969335282
899	0.005961028151
900	0.005951551624
901	0.005944240108
902	0.005938601729
903	0.005932384129
904	0.005924803242
905	0.005916793456
906	0.005909435829
907	0.005902087027
908	0.005898429315
909	0.005890625616
910	0.005884060861
911	0.005875570111
912	0.005869900901
913	0.005864783742
914	0.005858424517
915	0.005853481573
916	0.005845786046
917	0.005841648859
918	0.00583334062
919	0.005825771526
920	0.00582270125
921	0.005818948016
922	0.00581517468
923	0.00581108857
924	0.005808198603
925	0.005803274395
926	0.005797311808
927	0.005791334974
928	0.005784739088
929	0.005778384662
930	0.005771024953
931	0.005765908015
932	0.005751348725
933	0.005744927253
934	0.005739451641
935	0.005733764756
936	0.005726954519
937	0.005721224252
938	0.00571401083
939	0.005710475737
940	0.005703061039
941	0.005697848996
942	0.005687210944
943	0.005679669898
944	0.005673113278
945	0.005667918675
946	0.005660919415
947	0.005656989502
948	0.005652272734
949	0.005647243088
950	0.005640190843
951	0.00563740867
952	0.005633828882
953	0.005628371147
954	0.005625719165
955	0.005618076419
956	0.005604973442
957	0.005600470236
958	0.005597813332
959	0.005591253892
960	0.005583818723
961	0.00557676694
962	0.00556700516
963	0.005562348313
964	0.005557346108
965	0.00554765607
966	0.005538197802
967	0.005534531948
968	0.005525664124
969	0.00552104989
970	0.005512410758
971	0.005507869097
972	0.005504140077
973	0.005499988357
974	0.005496433056
975	0.005492871415
976	0.005487804886
977	0.005484046801
978	0.005477475244
979	0.005470312663
980	0.005462482507
981	0.005458802068
982	0.005451845501
983	0.005442963198
984	0.005440184181
985	0.005433647605
986	0.005429493369
987	0.005422238716
988	0.005416331422
989	0.005413187554
990	0.005404537046
991	0.005394696909
992	0.005389561302
993	0.005386220628
994	0.005379679533
995	0.005375732752
996	0.00536808172
997	0.00536507122
998	0.005357524629
999	0.005351663944
